'6','18-10-2013 05:27:58','pt-BR',,'18-10-2013 05:27:58','18-10-2013 05:13:05','177.98.227.229','1','1','1','1','1','A2','A4','A6','5','A4','A3','A4','A2','A3','A4','A4','Suporte técnico de qualidade, incluindo instrutores com alto nível de conhecimento (geralmente desenvolvedores) e suporte ao usuário de qualidade. Isso influencia principalmente na adoção por empresas, onde os usuários podem ser um fator bloqueante na implantação.    Empresas que prestem serviço de migração e consultoria, principalmente para os softwares com uma interação grande com o usuário (uma suíte office ou sistema operacional, em contraste com um servidor web ou de banco de dados onde isso é relevante só para os desenvolvedores e administradores do sistema). Quanto maior a empresa, maior o risco considerado e os custos com os envolvidos no processo migratório é tido muitas vezes como alto e o perigo de dar errado é visto como prejuizo. No caso de ser algo com usuário final como alvo, o processo migratório também ajuda a diminuir a rejeição inicial.','A3','A4','A4','A2','A4',,'A4','A2','A2','A3','A4','A4',,'A4','A3','A3','A3','A4',,'Desenvolvedor','A4',,'1','1','0','0','0','0','0','0','0','0',,'1','1','0','0','0','0','0','0','0','0',,'Salvador','5',,'24'
'103','31-10-2013 18:21:35','pt-BR',,'31-10-2013 18:21:35','31-10-2013 18:10:53','200.241.192.62','1','0','0','1','0','A1','A1','A5','4','A2','A2','A3','A1','A4','A4','A4',,'A2','A4','A3','A4','A4',,'A4','A1','A1','A2','A4','A4',,'A4','A3','A2','A4','A1',,'Analista de Requisitos','A3',,'0','0','0','0','0','0','0','0','0','0','Judiciário','0','0','0','0','0','0','0','0','0','0','Judiciário','João Pessoa','15',,'24'
'105','31-10-2013 18:31:43','pt-BR',,'31-10-2013 18:31:43','31-10-2013 18:22:40','179.178.35.164','1','1','1','1','0','A2','A2','A4','4','A3','A2','A3','A4','A4','A4','A4','Qualidade é o ponto principal que eu observo ao escolher um software livre.','A3','A4','A4','A3','A4','Suporte Técnico treinado e capacitado à ajudar as organizações que desejam implementar software livre.','A4','A2','A4','A2','A4','A4',,'A2','A3','A4','A4','A4','O software livre ou não tem que causar uma boa primeira impressão ou não terá o alcance desejado.','Estudante de Engenharia de Computação na UEFS','A2',,'1','1','0','0','0','1','0','0','1','1',,'1','1','1','1','1','1','1','1','1','1',,'Feira de Santana','5',,'24'
'106','31-10-2013 18:34:49','pt-BR',,'31-10-2013 18:34:49','31-10-2013 18:27:01','200.223.180.42','1','1','0','1','0','A2','A2','A5','4','A4','A3','A3','A4','A4','A4','A3','Suporte','A3','A4','A4','A2','A4','A cultura organizacional e a zona de conforto podem dificultar a adoção de softwares livres.','A4','A4','A1','A2','A4','A2',,'A3','A3','A2','A2','A2',,'Gerente de Tecnologia da Informação','A4',,'0','0','0','0','0','0','0','0','0','0','Indústria','0','0','0','0','0','0','0','0','0','0','Indústria','Estancia - SE','26',,'24'
'107','31-10-2013 18:44:30','pt-BR',,'31-10-2013 18:44:30','31-10-2013 18:36:27','177.99.90.92','1','1','1','1','0','A2','A3','A5','4','A4','A2','A3','A4','A4','A3','A4',,'A4','A4','A4','A2','A3',,'A3','A3','A3','A2','A4','A3',,'A3','A3','A3','A2','A3',,'Gerente de TI','A4',,'1','1','0','0','0','0','0','0','0','0',,'1','1','0','0','0','0','0','0','1','0',,'Feira de Santana','5',,'24'
'109','31-10-2013 18:58:07','pt-BR',,'31-10-2013 18:58:07','31-10-2013 18:50:50','187.87.41.57','1','1','1','1','1','A1','A1','A5','4','A4','A3','A3','A4','A3','A4','A4',,'A3','A3','A4','A3','A3',,'A3','A3','A3','A3','A3','A3',,'A2','A2','A3','A3','A1',,'professor','-oth-',,'0','0','0','0','0','0','0','0','1','0',,'0','0','0','0','0','0','0','0','1','0',,'Feira de Santna','5',,'24'
'111','31-10-2013 19:30:20','pt-BR',,'31-10-2013 19:30:20','31-10-2013 19:20:28','80.35.188.126','1','1','1','1','0','A1','A2','A4','4','A2','A3','A4','A4','A3','A2','A3',,'A2','A4','A4','A3','A4',,'A4','A4','A4','A3','A4','A3',,'A1','A2','A3','A3','A2',,'Professor Federal em Computação','A4',,'1','0','0','0','0','0','0','0','1','0',,'1','0','0','0','0','0','0','0','1','0',,'Salvador / Santo Amaro','5',,'24'
'115','31-10-2013 20:12:15','pt-BR',,'31-10-2013 20:12:15','31-10-2013 20:06:15','201.37.38.231','2','0','0','0','0',,,,,'A2','A2','A2','A2','A3','A3','A3',,'A3','A3','A2','A2','A4',,'A2','A2','A3','A3','A3','A3',,'A2','A3','A3','A3','A2',,'Diretor de uma seção de TI','A2',,'0','1','0','0','0','0','0','0','0','1',,'0','0','0','0','0','0','0','0','0','0',,'Rio de Janeiro','19',,'24'
'116','31-10-2013 20:17:02','pt-BR',,'31-10-2013 20:17:02','31-10-2013 20:11:15','189.105.29.86','1','1','1','1','1','A1','A1','A3','4','A1','A3','A4','A4','A4','A4','A4',,'A3','A4','A4','A2','A4',,'A2','A2','A1','A2','A4','A4',,'A1','A2','A4','A4','A4',,'Estudante de engenharia de computação','A2',,'1','0','0','0','0','0','0','0','0','0',,'1','0','0','0','0','0','0','0','0','0',,'Feira de Santana','5',,'24'
'117','31-10-2013 20:32:34','pt-BR',,'31-10-2013 20:32:34','31-10-2013 20:25:37','177.99.9.109','1','1','1','0','0','A1','A1','A4','4','A3','A2','A4','A2','A4','A2','A2',,'A2','A4','A4','A3','A3',,'A4','A3','A1','A2','A3','A3',,'A3','A2','A3','A3','A1',,'Estudante','A3',,'1','0','0','0','0','1','0','0','0','0',,'1','0','0','0','0','1','0','0','0','0',,'Feira de Santana','5',,'24'
'119','31-10-2013 21:59:02','pt-BR',,'31-10-2013 21:59:02','31-10-2013 21:00:31','201.8.227.89','1','0','0','1','0','A2','A4','A4','5','A4','A2','A2','A4','A4','A4','A4','A utilização de licença','A4','A4','A4','A4','A4','Os testes que são feitos para garantir a segurança das informações da empresa.','A3','A4','A4','A1','A4','A4','O marketing perante ao mercado e os usuários.','A4','A4','A4','A4','A4',,'Estagiario de Ti para automação','A1',,'0','0','0','1','0','0','0','0','0','0',,'0','1','0','1','0','0','0','0','0','0',,'Salvador','5',,'24'
'121','31-10-2013 21:22:40','pt-BR',,'31-10-2013 21:22:40','31-10-2013 21:16:47','201.50.211.212','1','0','1','0','0','A2','A2','A4','4','A2','A2','A2','A3','A4','A2','A1',,'A3','A3','A2','A3','A4',,'A4','A2','A4','A4','A2','A3',,'A4','A3','A4','A4','A2',,'Programador','A3',,'1','0','0','0','0','0','0','0','0','0',,'1','0','0','0','0','0','0','0','0','0',,'Feira de Santana','5',,'24'
'122','31-10-2013 22:17:56','pt-BR',,'31-10-2013 22:17:56','31-10-2013 21:23:08','177.42.239.6','1','1','1','1','1','A3','A2','A5','4','A3','A2','A3','A4','A4','A2','A2',,'A2','A4','A3','A4','A4',,'A3','A4','A1','A3','A2','A3',,'A3','A2','A4','A4','A3',,'Gerente Sr','A2',,'1','1','0','0','0','0','0','0','0','0',,'0','1','0','0','0','0','0','0','0','0','Governo','Salvador','5',,'24'
'123','31-10-2013 22:20:29','pt-BR',,'31-10-2013 22:20:29','31-10-2013 22:02:34','187.74.89.140','1','0','0','1','0','A2','A4','A5','2','A4','A3','A4','A4','A2','A4','A3',,'A4','A3','A1','A4','A3',,'A4','A2','A3','A1','A3','A4',,'A4','A1','A3','A4','A4',,'Especialista de Field Services de TI','A4',,'0','1','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','1','0','0','0',,'Jaguaríuna','25',,'24'
'125','31-10-2013 22:33:09','pt-BR',,'31-10-2013 22:33:09','31-10-2013 22:06:08','177.134.239.142','1','1','1','1','0','A1','A2','A3','4','A3','A3','A4','A4','A3','A4','A4',,'A3','A4','A4','A4','A4',,'A3','A3','A2','A2','A3','A4',,'A3','A4','A4','A4','A3',,'Estudante de Computação','A2',,'1','1','0','0','0','1','0','0','0','1',,'1','1','0','0','0','1','0','0','0','0',,'Feira de Santana','5',,'24'
'127','01-11-2013 00:52:22','pt-BR',,'01-11-2013 00:52:22','01-11-2013 00:45:47','177.134.235.202','1','1','1','1','0','A3','A2','A4','4','A3','A3','A3','A4','A2','A3','A3',,'A2','A4','A4','A3','A4',,'A4','A4','A4','A2','A4','A4',,'A3','A4','A4','A3','A3',,'Desenvolvedor de Software','A3',,'1','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','Comercial, Publicitário','Feira de Santana','5',,'24'
'128','01-11-2013 02:39:30','pt-BR',,'01-11-2013 02:39:30','01-11-2013 02:32:11','177.99.20.157','1','0','1','0','1','A2','A2','A5','3','A3','A2','A3','A2','A4','A2','A2',,'A2','A3','A3','A3','A2',,'A4','A3','A1','A4','A3','A2',,'A4','A3','A4','A3','A2',,'Professor','A1',,'0','0','0','0','0','0','0','0','1','0',,'0','0','0','0','0','0','1','0','0','0',,'Feira de Santama','5',,'24'
'130','01-11-2013 07:27:20','pt-BR',,'01-11-2013 07:27:20','01-11-2013 07:15:37','187.17.0.34','1','0','0','1','0','A3','A2','A5','5','A2','A4','A3','A4','A4','A4','A4',,'A3','A3','A4','A2','A2',,'A4','A3','A3','A1','A1','A3',,'A4','A4','A4','A4','A1',,'Analista de Banco de Dados','A3',,'1','0','0','0','0','0','0','0','0','0',,'1','1','0','0','0','0','0','0','0','0',,'Aracaju','26',,'24'
'131','01-11-2013 08:04:08','pt-BR',,'01-11-2013 08:04:08','01-11-2013 07:58:10','177.131.218.51','1','0','1','1','0','A2','A3','A6','4','A3','A3','A3','A3','A4','A3','A3',,'A2','A3','A4','A2','A3',,'A3','A2','A3','A3','A2','A4',,'A4','A3','A4','A4','A4',,'Coordenador de Curso de Graduação em Engenharia de Computação','A2',,'0','0','0','0','0','0','0','0','1','0',,'0','0','0','0','0','0','0','0','1','0',,'Salvador','5',,'24'
'132','01-11-2013 08:08:11','pt-BR',,'01-11-2013 08:08:11','01-11-2013 08:01:44','187.1.105.166','1','1','1','1','1','A2','A1','A4','4','A3','A3','A2','A2','A4','A3','A4',,'A4','A2','A3','A2','A4',,'A2','A2','A2','A2','A3','A4',,'A3','A4','A3','A3','A2',,'Bolsista','A2',,'0','0','0','0','0','1','0','0','0','0',,'0','0','0','1','0','1','0','0','0','1',,'Salvador','5',,'24'
'134','01-11-2013 08:15:21','pt-BR',,'01-11-2013 08:15:21','01-11-2013 08:09:19','187.58.181.223','1','1','1','0','0','A2','A2','A6','5','A2','A3','A3','A3','A4','A3','A3','Baixo custo de aquisição','A2','A3','A3','A3','A2','Baixo custo de aquisição e confiabilidade','A3','A4','A4','A2','A3','A3',,'A2','A3','A3','A3','A4',,'Coordenador de desenvolvimento','A4',,'0','0','0','0','0','0','0','0','0','0','Governo','0','0','0','0','0','0','0','0','0','0','Segurança pública','Salvador','5',,'24'
'138','01-11-2013 15:15:06','pt-BR',,'01-11-2013 15:15:06','01-11-2013 15:07:16','200.217.252.190','1','1','1','1','1','A3','A3','A5','4','A4','A3','A3','A3','A3','A1','A3',,'A3','A3','A1','A4','A2',,'A2','A2','A2','A4','A4','A4',,'A4','A4','A4','A4','A2',,'Professor','-oth-',,'0','0','0','0','0','0','0','0','1','0',,'0','0','0','0','0','0','0','0','1','0',,'Salvador','5',,'24'
'140','01-11-2013 17:31:39','pt-BR',,'01-11-2013 17:31:39','01-11-2013 17:23:51','189.71.212.148','1','1','1','1','0','A2','A4','A5','5','A2','A2','A4','A2','A3','A4','A4','A adequação com normas de Governança em T.I.','A4','A3','A4','A3','A4','O incentivo a partir de disseminação do conhecimento na área de Tecnologia da Informação voltada à software livre.','A3','A3','A4','A2','A2','A2','Medo dos stakeholders das organizações quanto à assimilação da responsabilidade sobre o uso do software livre em seu ambiente de trabalho.','A2','A3','A3','A4','A4','O contato inicial em ambiente escolar e acadêmico, ainda no início da carreira.','Analista de Sistemas - Infraestrutura e redes de computadores','A3',,'0','1','0','0','0','0','0','0','0','0','Suporte técnico','0','1','0','0','0','0','0','0','0','0','Prestação de serviços','Aracaju e São Cristóvão','26',,'24'
'143','01-11-2013 20:08:38','pt-BR',,'01-11-2013 20:08:38','01-11-2013 20:05:44','200.222.246.15','2','0','0','0','0',,,,,'A3','A4','A2','A3','A2','A2','A2',,'A3','A3','A3','A2','A2',,'A4','A2','A2','A2','A2','A2',,'A3','A2','A2','A2','A1',,'estudante de eng. de computação','A2',,'1','0','0','0','0','1','0','0','0','0',,'0','1','0','0','0','0','0','0','0','0',,'feira de santana','5',,'24'
'145','01-11-2013 21:56:32','pt-BR',,'01-11-2013 21:56:32','01-11-2013 21:47:53','177.59.89.237','1','1','1','1','1','A2','A1','A6','5','A4','A2','A3','A4','A4','A3','A3',,'A4','A4','A2','A3','A4',,'A4','A4','A3','A2','A4','A4',,'A4','A2','A4','A4','A2',,'Professor ensino superior','-oth-','23','0','0','0','0','0','0','0','0','1','0',,'1','1','0','1','0','1','0','0','1','1',,'Feira de Santana','5',,'24'
'146','01-11-2013 22:14:23','pt-BR',,'01-11-2013 22:14:23','01-11-2013 22:04:14','186.207.186.235','1','1','0','1','0','A2','A1','A6','4','A1','A3','A4','A4','A1','A4','A4',,'A1','A1','A4','A4','A1',,'A2','A3','A1','A1','A1','A2',,'A3','A3','A3','A1','A4',,'Analista de rede e suporte','A3',,'0','1','0','0','1','0','0','0','0','0',,'1','1','0','0','0','0','0','0','0','0',,'Salvador','5',,'24'
'147','01-11-2013 22:33:58','pt-BR',,'01-11-2013 22:33:58','01-11-2013 22:25:46','187.87.37.47','1','1','1','1','0','A2','A3','A3','3','A1','A2','A3','A2','A3','A1','A1',,'A4','A4','A3','A2','A2',,'A3','A4','A3','A2','A2','A3',,'A4','A4','A3','A3','A2',,'Estudante','A2',,'1','1','0','0','0','0','0','0','0','0',,'1','1','0','0','0','0','0','0','0','0',,'Feira de Santana','5',,'24'
'149','02-11-2013 00:48:54','pt-BR',,'02-11-2013 00:48:54','02-11-2013 00:39:11','177.99.15.195','1','1','0','0','0','A2','A2','A4','4','A3','A4','A3','A4','A3','A3','A4',,'A2','A4','A4','A3','A2',,'A4','A2','A3','A1','A2','A4',,'A4','A3','A4','A3','A2',,'Estudante','A3',,'1','0','0','0','0','0','0','0','0','0',,'0','1','0','0','0','0','0','0','0','0',,'Feira de Santana','5',,'24'
'150','02-11-2013 12:52:01','pt-BR',,'02-11-2013 12:52:01','02-11-2013 12:44:09','200.217.204.109','1','1','1','1','1','A1','A4','A4','4','A3','A2','A4','A3','A4','A3','A4',,'A3','A4','A2','A4','A4',,'A3','A2','A3','A4','A4','A3',,'A4','A4','A4','A4','A3',,'Graduando','A3',,'0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0',,,'5',,'24'
'152','02-11-2013 13:48:30','pt-BR',,'02-11-2013 13:48:30','02-11-2013 13:42:26','187.87.37.123','1','1','1','1','1','A2','A4','A5','4','A2','A3','A4','A3','A2','A4','A4',,'A3','A3','A4','A3','A2',,'A4','A4','A2','A2','A4','A4',,'A4','A3','A4','A4','A2',,'Analista de Sistemas','A4',,'1','0','0','0','0','0','0','0','0','0',,'1','0','0','0','0','0','0','0','0','0',,'Feira de Santana','5',,'24'
'155','02-11-2013 21:49:46','pt-BR',,'02-11-2013 21:49:46','02-11-2013 21:42:36','200.223.100.230','1','1','1','1','0','A3','A1','A3','4','A2','A4','A4','A4','A4','A4','A3',,'A4','A4','A3','A4','A3',,'A3','A4','A2','A1','A1','A3',,'A4','A4','A2','A3','A4',,'Estudante de Engenharia de Computação','A2',,'1','0','0','0','0','0','0','0','1','0',,'0','0','0','0','0','0','0','0','0','0',,'Feira de Sanrana','5',,'24'
'156','03-11-2013 04:04:38','pt-BR',,'03-11-2013 04:04:38','03-11-2013 04:01:56','179.192.52.10','1','1','1','0','0','A2','A1','A4','4','A3','A3','A3','A3','A3','A3','A3',,'A2','A3','A3','A4','A3',,'A3','A3','A4','A3','A3','A4',,'A3','A3','A4','A4','A3',,,'A3',,'1','0','0','0','0','0','0','0','0','0',,'1','0','0','0','0','0','0','0','0','0',,'Feira de Santana','5',,'24'
'157','03-11-2013 13:58:02','pt-BR',,'03-11-2013 13:58:02','03-11-2013 13:49:51','189.105.78.2','1','1','1','1','1','A1','A2','A4','4','A4','A4','A4','A4','A3','A3','A4',,'A4','A4','A4','A2','A4',,'A3','A2','A1','A2','A4','A3',,'A3','A4','A4','A4','A1',,'Projetista de Circuito Integrado Digital','A2',,'0','0','0','0','0','1','0','0','0','0',,'0','0','0','1','0','1','0','0','0','1',,'Salvador','5',,'24'
'158','03-11-2013 16:13:52','pt-BR',,'03-11-2013 16:13:52','03-11-2013 16:04:37','177.134.238.4','1','1','1','1','1','A2','A2','A5','4','A3','A4','A4','A3','A4','A4','A4','O progresso mais rápido dos softwares livres (de código aberto) por serem mantidos por maior número de desenvolvedores e por não estar limitado à visões tradicionais.','A4','A4','A3','A2','A2',,'A4','A2','A2','A3','A2','A2',,'A3','A4','A3','A3','A2',,'Desenvolvedor independente','-oth-','11','1','0','0','0','0','0','0','0','0','0',,'1','0','0','0','0','0','0','0','0','0','Jogos eletrônicos','Feira de Santana','5',,'24'
'159','03-11-2013 20:55:02','pt-BR',,'03-11-2013 20:55:02','03-11-2013 20:48:34','201.19.31.112','1','0','1','1','1','A1','A1','A4','3','A3','A3','A3','A3','A3','A3','A3',,'A3','A3','A3','A3','A3',,'A3','A3','A3','A3','A3','A3',,'A3','A3','A3','A3','A1',,,'A2',,'1','0','0','0','0','0','0','0','0','0',,'1','0','0','0','0','0','0','0','0','0',,'Feira de Santana','5',,'24'
'160','04-11-2013 09:30:30','pt-BR',,'04-11-2013 09:30:30','04-11-2013 09:12:13','189.74.159.3','1','0','0','1','0','A1','A3','A4','4','A3','A4','A4','A4','A4','A4','A4','Liberdade de uso sem receio de ilegalidade.','A4','A3','A3','A3','A3',,'A4','A3','A3','A2','A4','A3',,'A3','A2','A4','A2','A2',,'Técnico de Suporte em Service Desk','A4',,'0','1','0','0','0','0','0','0','0','0',,'0','1','0','0','0','0','0','0','0','0',,'Boa Vista','24',,'24'
'161','04-11-2013 09:32:02','pt-BR',,'04-11-2013 09:32:02','04-11-2013 09:21:48','201.32.155.57','2','0','0','0','0',,,,,'A4','A3','A3','A3','A2','A4','A4',,'A3','A3','A4','A3','A3',,'A4','A3','A2','A2','A3','A2',,'A3','A4','A3','A3','A2',,'Professor universitário','A4',,'0','0','0','0','0','0','0','0','1','0',,'0','0','0','0','0','0','0','0','1','0',,'Feira de Santana','5',,'24'
'162','04-11-2013 10:21:38','pt-BR',,'04-11-2013 10:21:38','04-11-2013 10:01:24','200.187.29.122','1','0','1','1','0','A2','A2','A6','4','A4','A4','A3','A3','A3','A2','A2',,'A3','A3','A3','A3','A3',,'A3','A3','A3','A3','A3','A3',,'A2','A4','A1','A4','A1',,,'A4',,'1','0','0','0','0','0','0','0','1','0',,'1','0','0','0','0','0','0','0','0','0',,'Salvador','5',,'24'
'165','04-11-2013 15:00:33','pt-BR',,'04-11-2013 15:00:33','04-11-2013 14:55:56','177.104.48.2','1','1','1','1','1','A3','A4','A6','5','A3','A3','A3','A3','A3','A3','A3','Liberdade de modificação  Liberdade de MIGRAÇÃO','A2','A4','A4','A4','A3',,'A3','A3','A3','A3','A3','A3',,'A4','A4','A4','A3','A3',,'Professor','A4',,'0','0','0','0','0','0','0','0','1','0','Pesquisa científica','0','0','0','0','0','0','0','0','0','0',,'Santo André','25',,'24'
'167','04-11-2013 15:33:06','pt-BR',,'04-11-2013 15:33:06','04-11-2013 15:00:39','177.105.51.127','1','0','1','1','0','A1','A3','A6','4','A3','A2','A4','A3','A3','A3','A3',,'A3','A4','A4','A4','A4',,'A3','A4','A4','A2','A2','A3',,'A3','A2','A3','A3','A2',,'Professor','-oth-',,'1','0','0','0','0','0','0','0','1','0',,'0','0','0','0','0','0','0','0','1','0',,'Lavras','13',,'24'
'172','04-11-2013 15:14:21','pt-BR',,'04-11-2013 15:14:21','04-11-2013 15:07:23','189.21.130.40','1','1','1','1','1','A3','A3','A6','5','A3','A3','A4','A4','A2','A2','A4',,'A3','A4','A4','A4','A2',,'A4','A4','A2','A2','A3','A4',,'A4','A4','A4','A4','A2',,'Gestor de TI','-oth-','13','0','1','0','0','0','0','0','0','0','0',,'1','1','0','0','0','0','0','0','0','0','Economia','Brasília','7',,'24'
'169','04-11-2013 15:07:54','pt-BR',,'04-11-2013 15:07:54','04-11-2013 15:03:33','129.132.183.44','1','1','1','1','1','A3','A4','A4','4','A1','A2','A3','A3','A3','A2','A2',,'A2','A3','A2','A3','A3',,'A3','A3','A3','A3','A3','A3',,'A3','A3','A3','A3','A3',,,'A3',,'0','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0',,'zurique','-oth-','ZH','165'
'173','04-11-2013 15:13:59','pt-BR',,'04-11-2013 15:13:59','04-11-2013 15:08:18','186.206.243.21','1','1','1','1','1','A1','A2','A5','5','A4','A3','A4','A2','A2','A4','A4','Auditoria de código','A4','A4','A4','A4','A4',,'A4','A4','A4','A4','A4','A4',,'A4','A4','A4','A4','A4',,'Analista de Sistemas','A4',,'1','0','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','0','0','0','Governo Federal','Belo Horizonte','13',,'24'
'174','04-11-2013 15:14:25','pt-BR',,'04-11-2013 15:14:25','04-11-2013 15:08:29','177.194.208.225','1','1','1','1','1','A2','A3','A6','4','A4','A4','A4','A4','A3','A2','A3','Possibilidade de personalização','A2','A2','A4','A3','A4',,'A4','A3','A1','A1','A3','A4',,'A3','A3','A3','A3','A3',,'Desenvolvedor de software','A4',,'1','0','0','0','0','0','0','0','0','0',,'1','0','0','0','0','0','0','0','0','0',,'Pelotas','21',,'24'
'176','04-11-2013 15:17:21','pt-BR',,'04-11-2013 15:17:21','04-11-2013 15:09:23','201.28.235.105','1','1','1','1','0','A1','A1','A5','5','A3','A3','A4','A4','A4','A3','A3',,'A3','A4','A4','A3','A3',,'A3','A3','A3','A2','A3','A4',,'A3','A4','A4','A3','A4',,'Professor universitário','-oth-','16 anos','0','0','0','0','0','0','0','0','1','0',,'0','0','0','0','0','0','0','0','1','0',,'Santos','25',,'24'
'179','04-11-2013 15:22:09','pt-BR',,'04-11-2013 15:22:09','04-11-2013 15:13:09','200.152.34.20','1','1','1','1','0','A3','A3','A6','4','A3','A2','A3','A4','A4','A4','A4','Segurança, robustez e confiabilidade. Acesso ao código fonte.','A3','A4','A3','A3','A3','A existência de um ecossistema em torno da solução, o que permite que existam empresas que deem suporte e consultoria para as soluções livres adotadas.','A3','A3','A3','A3','A4','A3',,'A4','A3','A3','A3','A4',,'Analista de TIC','-oth-','32','1','1','0','0','0','0','0','0','0','0',,'1','1','0','0','0','0','0','0','0','0','Área Social do Governo','Rio de Janeiro','19',,'24'
'180','04-11-2013 15:21:39','pt-BR',,'04-11-2013 15:21:39','04-11-2013 15:13:58','200.137.65.105','1','1','1','1','1','A3','A4','A5','4','A2','A3','A4','A4','A4','A4','A4','sem lock-in','A2','A3','A4','A3','A3',,'A4','A3','A2','A4','A3','A3',,'A3','A4','A4','A3','A2',,'Diretor de TI','A3',,'0','0','0','0','0','0','0','0','1','0',,'0','0','0','0','0','0','0','0','1','0',,'Vitória','8',,'24'
'181','04-11-2013 15:25:04','pt-BR',,'04-11-2013 15:25:04','04-11-2013 15:19:15','200.198.222.49','1','1','1','1','0','A1','A3','A5','4','A3','A3','A3','A3','A3','A3','A3',,'A3','A3','A3','A2','A4',,'A3','A3','A3','A4','A4','A3',,'A2','A3','A3','A3','A4',,'Analista de Sistemas','A4',,'1','1','0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0','1','0','0','Governo','Curitiba','16',,'24'
'182','04-11-2013 15:30:10','pt-BR',,'04-11-2013 15:30:10','04-11-2013 15:22:56','200.140.194.10','1','1','1','1','1','A3','A4','A6','4','A3','A2','A2','A4','A4','A3','A4','Liberdade de adaptação e estudo da solução.  Sem lock-in.','A2','A4','A3','A3','A2','TCO, domínio da tecnologia, liberdade de fornecedor.','A4','A2','A2','A1','A3','A4',,'A3','A3','A4','A3','A3',,'Analista Suporte','A4',,'0','0','0','1','0','0','0','0','0','0',,'0','0','0','1','0','0','0','0','0','0',,'Foz do Iguaçu, PR','16',,'24'
'183','04-11-2013 15:32:04','pt-BR',,'04-11-2013 15:32:04','04-11-2013 15:24:51','200.198.222.17','1','1','1','1','0','A3','A3','A5','4','A3','A3','A4','A4','A3','A3','A3',,'A4','A2','A4','A3','A4',,'A4','A2','A3','A3','A4','A3',,'A4','A4','A2','A3','A4',,'Analista de Sistemas','A4',,'1','1','0','0','0','0','0','0','0','0',,'0','0','1','1','1','1','0','1','1','1',,'São Paulo','25',,'24'
'184','04-11-2013 15:33:47','pt-BR',,'04-11-2013 15:33:47','04-11-2013 15:25:31','161.148.21.24','1','1','1','1','0','A2','A4','A5','5','A2','A2','A2','A4','A3','A2','A3',,'A3','A3','A2','A3','A3',,'A2','A3','A4','A4','A3','A4',,'A4','A2','A4','A4','A4',,'Analista','A4',,'0','1','0','0','0','0','0','0','0','0',,'0','1','0','0','0','0','0','0','0','1',,'Brasília','7',,'24'
'185','04-11-2013 15:41:13','pt-BR',,'04-11-2013 15:41:13','04-11-2013 15:34:37','200.198.222.1','1','1','0','1','0','A1','A4','A6','4','A4','A3','A3','A4','A3','A3','A4','a possibilidade de implantar um modelo de produção colaborativa.','A3','A3','A2','A3','A3','deter o domínio da tecnologia','A4','A3','A3','A2','A3','A4','a demonstração que o prestador de serviço tem o conhecimento da tecnologia a ser contratada.','A3','A3','A3','A4','A4','na verdade aqui o desafio é que o indivíduo use o software livre, mas evite trazer resquícios do modelo proprietário.','assessor da presidência','A1',,'1','1','0','0','0','0','0','0','0','0',,'1','1','0','0','0','0','0','0','0','0','Gestão em TI','Brasilia','7',,'24'
'186','04-11-2013 15:40:26','pt-BR',,'04-11-2013 15:40:26','04-11-2013 15:35:56','200.0.70.254','1','1','1','1','1','A3','A4','A6','5','A4','A4','A3','A4','A4','A4','A4',,'A3','A4','A3','A3','A4',,'A3','A3','A2','A3','A3','A3',,'A3','A4','A2','A3','A2',,'Analista de Sistemas','-oth-',,'1','1','0','0','0','0','0','0','0','0','Agricultura','1','1','0','0','0','0','0','0','0','0','Agricultura','Campinas','25',,'24'
'187','04-11-2013 15:49:45','pt-BR',,'04-11-2013 15:49:45','04-11-2013 15:36:31','200.152.34.18','1','1','1','1','0','A2','A3','A6','4','A2','A2','A3','A3','A3','A2','A2','Suporte por alguma empresa contratada.','A2','A3','A3','A3','A4',,'A2','A2','A4','A2','A3','A2',,'A3','A2','A3','A3','A3',,'Analista TI','-oth-','15','1','1','1','0','0','0','0','0','0','1',,'1','1','1','0','0','0','0','0','0','1',,'São Paulo','25',,'24'
'188','04-11-2013 15:54:20','pt-BR',,'04-11-2013 15:54:20','04-11-2013 15:43:27','187.2.96.116','1','0','1','0','0','A3','A3','A4','4','A4','A4','A4','A4','A4','A2','A2',,'A2','A4','A1','A2','A4',,'A4','A4','A4','A3','A4','A4',,'A1','A3','A1','A3','A1',,'arquiteto corporativo','A4',,'1','1','0','0','0','0','0','0','1','0',,'1','1','0','0','0','0','0','1','1','0',,'São Paulo','25',,'24'
